Model,Scenario,Region,ESP Slug,Unit of entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,Paris_plus,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,8258.547435,9346.005106,10355.23155,10849.53834,8777.68331,7756.214355,6822.378807,6043.955815,5472.019991,4826.407953,4098.356901
GCAM,Paris_plus,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2843.952976,2863.664841,3214.318959,3577.224702,3556.467361,3664.989747,3576.460242,3416.787586,3245.878502,2947.523897,2463.253375
GCAM,Paris_plus,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6581.47282,7179.265317,8347.534489,9531.055593,10535.75194,11751.55623,13168.32864,14808.24704,16593.25113,18310.43509,19548.44289
GCAM,Paris_plus,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10124.09515,11672.5563,14364.14945,15029.79156,12865.9442,9849.464772,5765.995716,2200.129521,-610.744591,-2552.6101,-3825.04094
GCAM,Paris_plus,World,Emissions|CO2|Land Use,Mt CO2/yr,2503.359747,3948.366747,-796.5257395,-619.5718445,1562.623563,939.3042358,-269.8795793,-300.1744993,-136.0884992,-68.37094466,550.5374848
GCAM,Paris_plus,World,Emissions|BC,Mt BC/yr,7.620315441,8.355527711,7.406069052,6.529255432,5.598965313,5.042523633,4.655770267,4.333446949,4.054130969,3.80354059,3.532479371
GCAM,Paris_plus,World,Emissions|CH4,Mt CH4/yr,342.8087176,370.5953023,371.9815353,384.7189987,368.9633436,373.3343309,366.582477,358.2070089,352.2086211,344.529025,334.530796
GCAM,Paris_plus,World,Emissions|CO,Mt CO/yr,862.8771866,923.4137121,872.4640858,826.7134883,774.9039229,729.2680062,697.8967813,676.493065,662.3212831,653.2452155,638.7578334
GCAM,Paris_plus,World,Emissions|F-Gases,Mt CO2-equiv/yr,839.9390557,892.510386,1319.360861,1679.38398,1523.306937,1774.654091,2105.474911,2462.058507,2811.305108,3113.333902,3351.15945
GCAM,Paris_plus,World,Emissions|N2O,kt N2O/yr,3579.841551,3656.014765,3545.604617,3278.192787,2765.572084,2698.28249,2651.407908,2627.609061,2614.257015,2612.401167,2589.846745
GCAM,Paris_plus,World,Emissions|NOx,Mt NO2/yr,112.0841604,127.4217387,112.2689181,101.2557119,84.47879003,72.22618701,62.69396162,56.0526343,51.57166251,48.09610597,44.62798341
GCAM,Paris_plus,World,Emissions|OC,Mt OC/yr,35.61935489,37.67447442,35.24548014,32.84395267,30.54235205,28.40822684,26.94363237,25.77740602,24.81113219,24.06667554,23.38020748
GCAM,Paris_plus,World,Emissions|Sulfur,Mt SO2/yr,114.5514408,130.1416418,122.9774403,111.2300999,85.65450351,69.16913766,57.86409463,51.83731926,49.34685549,48.90071418,47.91776624
GCAM,Paris_plus,World,Land Cover|Cropland,million Ha/yr,1522.478978,1502.299627,1539.992455,1619.856683,1725.918287,1824.96076,1863.610304,1884.876974,1905.512111,1924.264123,1963.224301
GCAM,Paris_plus,World,Land Cover|Forest,million Ha/yr,4077.801991,4090.354678,4087.561311,4073.736414,4042.976355,4007.343235,3999.60254,3996.651843,3990.876206,3984.501663,3971.676546
GCAM,Paris_plus,World,Land Cover|Pasture,million Ha/yr,3305.798215,3253.482501,3244.557832,3210.558528,3169.784801,3135.142221,3115.344425,3102.64092,3091.785539,3081.863047,3061.619588
GCAM,Paris_plus,World,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,World,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Ref,Argentina,GDP|MER,billion US$2005/yr,179.9451,241.19088,415.1316,542.1261,687.38214,858.39036,1073.76558,1394.0208,1840.1058,2382.5424,2952.441
GCAM,Ref,Argentina,Population,million,38.476,40.306,44.248,47.793,51.12,54.185,56.91,59.485,61.691,63.373,64.537
GCAM,Ref,Argentina,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Primary Energy|Biomass|w/o CCS,EJ/yr,0.0943942,0.0829623,0.145436807,0.24462,0.409742,0.587756,0.689825,0.762627,0.826656,0.892889,0.9594398
GCAM,Ref,Argentina,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Primary Energy|Coal|w/o CCS,EJ/yr,0.0367949,0.0412321,0.111027,0.280647,0.631344,1.12914,1.54577,1.98664,2.48168,2.9727,3.6407
GCAM,Ref,Argentina,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Primary Energy|Gas|w/o CCS,EJ/yr,1.43436,1.56052,2.3097,2.79155,3.28303,3.70968,3.77091,3.7824,3.81814,3.92102,4.36711
GCAM,Ref,Argentina,Primary Energy|Geothermal,EJ/yr,0,0,0.00819028,0.02107071,0.03755951,0.050585671,0.06648164,0.08341532,0.10058468,0.11213688,0.11518696
GCAM,Ref,Argentina,Primary Energy|Hydro,EJ/yr,0.122414,0.120913,0.126823,0.132732,0.140903,0.151337,0.16177,0.172204,0.182637,0.193071,0.198288
GCAM,Ref,Argentina,Primary Energy|Nuclear,EJ/yr,0.0247428,0.0258156,0.03091934,0.03449609,0.03880465,0.04528765,0.05924368,0.0777872,0.09406591,0.11150441,0.12425155
GCAM,Ref,Argentina,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Primary Energy|Oil|w/o CCS,EJ/yr,1.126807,1.3443945,1.830223,1.929258,1.782981,1.556997,1.606775,1.837797,2.120684,2.35753,2.4677873
GCAM,Ref,Argentina,Primary Energy|Solar,EJ/yr,0,0,0.002512385,0.007623308,0.016527089,0.02695223,0.041983546,0.055426418,0.070621278,0.082480109,0.093750227
GCAM,Ref,Argentina,Primary Energy|Wind,EJ/yr,0.00027,9.00E-05,0.008219193,0.025543442,0.056773843,0.091848862,0.153033952,0.238461294,0.350691902,0.451612214,0.518985249
GCAM,Ref,Argentina,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0046368,0.007902,0.01328565,0.018486637,0.023019679,0.027459039,0.037220242,0.050726179,0.062848295,0.076146946,0.087739727
GCAM,Ref,Argentina,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.00567,0.00806399,0.01975158,0.027596621,0.035920184,0.044482227,0.058997006,0.079739242,0.095601077,0.12111464,0.149941944
GCAM,Ref,Argentina,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.1991953,0.2245892,0.402644204,0.530257037,0.659061593,0.772739576,0.822237278,0.888766032,0.96126513,1.02549832,1.08119352
GCAM,Ref,Argentina,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.00819028,0.02107071,0.03755951,0.050585671,0.06648164,0.08341532,0.10058468,0.11213688,0.11518696
GCAM,Ref,Argentina,Secondary Energy|Electricity|Hydro,EJ/yr,0.122414,0.120913,0.126823,0.132732,0.140903,0.151337,0.16177,0.172204,0.182637,0.193071,0.198288
GCAM,Ref,Argentina,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0247428,0.0258156,0.03091934,0.03449609,0.03880465,0.04528765,0.05924368,0.0777872,0.09406591,0.11150441,0.12425155
GCAM,Ref,Argentina,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0206892,0.0597456,0.0796043,0.08336357,0.07521487,0.06719626,0.04718426,0.02824772,0.01805202,0.01358773,0.012141232
GCAM,Ref,Argentina,Secondary Energy|Electricity|Solar,EJ/yr,0,0,0.002512391,0.007623729,0.01652709,0.02695223,0.041983545,0.055426419,0.070621278,0.082480109,0.093750227
GCAM,Ref,Argentina,Secondary Energy|Electricity|Wind,EJ/yr,0.00027,9.00E-05,0.008219193,0.025543442,0.056773843,0.091848862,0.153033952,0.238461294,0.350691902,0.451612214,0.518985249
GCAM,Ref,Argentina,Final Energy|Electricity,EJ/yr,0.308381633,0.371033707,0.59185475,0.77527566,0.977376277,1.174950501,1.373707311,1.615543807,1.881319429,2.124487114,2.309371263
GCAM,Ref,Argentina,Final Energy|Industry,EJ/yr,1.15985679,1.13421378,1.49954282,1.71374013,1.90366836,2.083254895,2.258920141,2.466516808,2.694764306,2.923274679,3.115347786
GCAM,Ref,Argentina,Final Energy|Residential and Commercial,EJ/yr,0.531108,0.653403499,0.925047693,1.071941311,1.206746964,1.337757819,1.4732404,1.647414017,1.831051717,1.976616652,2.058089703
GCAM,Ref,Argentina,Final Energy|Transportation,EJ/yr,0.60017376,0.715059343,1.016568441,1.178487996,1.350980109,1.542615119,1.767470922,2.082476634,2.474179495,2.883232052,3.235846614
GCAM,Ref,Argentina,Final Energy|Transportation|Electricity,EJ/yr,0.002065683,0.002219177,0.00713721,0.01159995,0.017396627,0.024920301,0.036368311,0.053052407,0.076247229,0.105239714,0.135342963
GCAM,Ref,Argentina,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Final Energy|Transportation|Gases,EJ/yr,0.1109577,0.093295,0.127043996,0.151233965,0.203750019,0.28693897,0.365396889,0.462203912,0.580187871,0.71534598,0.85245539
GCAM,Ref,Argentina,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.000487,0.003383494,0.008312822,0.014798243,0.023853831,0.036256503,0.052325931,0.07028923,0.087106828
GCAM,Ref,Argentina,Final Energy|Transportation|Liquids,EJ/yr,0.487150377,0.619545166,0.881900235,1.012270587,1.121520641,1.215957605,1.341851891,1.530963812,1.765418464,1.992357128,2.160941433
GCAM,Ref,Argentina,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Emissions|CO2,Mt CO2/yr,169.7249497,557.8009953,261.1850951,326.5045782,387.2358965,426.9522512,461.9726223,518.7283807,588.6227127,659.0816124,785.2860319
GCAM,Ref,Argentina,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,54.55818397,53.87830969,68.34222846,75.1524297,80.37431475,85.29486768,90.19832829,95.96830588,102.0036761,107.4816871,111.3571268
GCAM,Ref,Argentina,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,19.64676432,23.87305048,30.90166847,32.70512188,33.30721321,33.61243693,33.84876294,34.39567461,34.76651354,34.54366461,33.52799439
GCAM,Ref,Argentina,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,42.02501633,50.63545582,71.80734319,82.72140778,93.52579731,104.8130438,117.9537946,136.6302122,159.7043127,183.1436969,202.4371019
GCAM,Ref,Argentina,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,30.74623101,43.09769086,72.49614471,90.30818929,104.0601125,114.8168863,117.4654735,122.3221255,128.1508115,135.4251285,142.5886172
GCAM,Ref,Argentina,Emissions|CO2|Land Use,Mt CO2/yr,15.75513516,380.2708895,4.235444462,21.27238897,32.81303665,18.11053209,5.226065764,0.026684225,-3.439361695,-6.719910351,-6.734002634
GCAM,Ref,Argentina,Emissions|BC,Mt BC/yr,0.068067316,0.070695927,0.056168209,0.051379093,0.047800538,0.045776942,0.043741783,0.041604886,0.040610563,0.039671919,0.038739785
GCAM,Ref,Argentina,Emissions|CH4,Mt CH4/yr,4.771010477,5.469693755,5.878551171,6.650353027,7.427682011,8.071881574,8.53123724,8.840359808,9.230299447,9.447250077,9.256711587
GCAM,Ref,Argentina,Emissions|CO,Mt CO/yr,7.548879043,17.0836708,16.69185263,16.71748301,17.07531923,17.85571798,18.4006344,18.88017814,19.07613671,18.74913348,18.91049392
GCAM,Ref,Argentina,Emissions|F-Gases,Mt CO2-equiv/yr,0.73563812,0.79472445,6.095448281,12.42299762,15.38632477,18.28754889,21.17530602,24.53027231,27.69858119,29.93700089,31.0859983
GCAM,Ref,Argentina,Emissions|N2O,kt N2O/yr,16.5841878,44.12286938,45.91717865,46.72817724,47.33286562,48.16732591,48.9433432,49.86982157,50.70585422,51.30634134,51.80791376
GCAM,Ref,Argentina,Emissions|NOx,Mt NO2/yr,0.714722776,1.208230253,1.061393258,1.009447122,0.982068826,0.972941346,0.953109537,0.935072331,0.921503797,0.911156972,0.900802459
GCAM,Ref,Argentina,Emissions|OC,Mt OC/yr,0.249760868,0.237901798,0.211382108,0.204422527,0.198175797,0.196467919,0.194180947,0.191248275,0.18743124,0.184385214,0.181831135
GCAM,Ref,Argentina,Emissions|Sulfur,Mt SO2/yr,0.279530889,0.498577021,0.427948991,0.397875255,0.36356734,0.341092089,0.31203946,0.289246245,0.273563651,0.268996661,0.26806468
GCAM,Ref,Argentina,Land Cover|Cropland,million Ha/yr,29.48556709,38.33987366,38.3616021,39.86740035,41.79848823,42.86240629,43.19601574,43.17307053,43.02246948,42.63708713,42.3162868
GCAM,Ref,Argentina,Land Cover|Forest,million Ha/yr,19.08527559,17.74727249,17.90475809,17.84237872,17.74867928,17.68738303,17.6985324,17.69578904,17.6956918,17.71705257,17.72376869
GCAM,Ref,Argentina,Land Cover|Pasture,million Ha/yr,99.59248352,107.8052173,108.2366007,107.8751097,107.3113161,107.1841938,107.1968798,107.3774062,107.5920773,107.877691,108.1025077
GCAM,Ref,Argentina,Price|Carbon,US$2005/tCO2,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Argentina,Temperature|Global Mean,degrees C,0.771346,0.853134,1.04532,1.28934,1.5969,1.94435,2.31509,2.69979,3.09664,3.49267,3.87987
GCAM,Ref,Australia_NZ,GDP|MER,billion US$2005/yr,616.58538,676.7313,843.03648,1024.4844,1224.42156,1439.8092,1658.76,1862.5722,2038.3428,2217.3012,2452.5636
GCAM,Ref,Australia_NZ,Population,million,24.511,25.8,28.193,30.398,32.134,33.249,33.782,33.626,32.937,32.005,31.113
GCAM,Ref,Australia_NZ,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Primary Energy|Biomass|w/o CCS,EJ/yr,0.271054,0.281566,0.324641,0.382997,0.442377,0.511172,0.558967,0.591409,0.616977,0.632721,0.696335
GCAM,Ref,Australia_NZ,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Primary Energy|Coal|w/o CCS,EJ/yr,2.20964,2.16504,2.45081,2.70964,3.2123,3.67581,3.97133,4.14117,4.06932,3.97468,3.91647
GCAM,Ref,Australia_NZ,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Primary Energy|Gas|w/o CCS,EJ/yr,1.1455,1.36903,1.57741,1.87307,2.3011,2.61515,2.60511,2.44634,2.3163,2.28899,2.9106
GCAM,Ref,Australia_NZ,Primary Energy|Geothermal,EJ/yr,0.0111493,0.0209844,0.03278242,0.05000017,0.0569791,0.07598808,0.08528641,0.08654937,0.09263536,0.09869901,0.10866053
GCAM,Ref,Australia_NZ,Primary Energy|Hydro,EJ/yr,0.138895,0.133859,0.145294,0.156728,0.169607,0.18393,0.198253,0.212575,0.226898,0.241221,0.248382
GCAM,Ref,Australia_NZ,Primary Energy|Nuclear,EJ/yr,0,0,0,0.001382321,0.006742749,0.016136638,0.025196176,0.033153792,0.042734617,0.04948665,0.05335337
GCAM,Ref,Australia_NZ,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Primary Energy|Oil|w/o CCS,EJ/yr,2.12771,2.25013,2.3986829,2.4046705,2.151897,1.88086,1.840333,1.911814,1.966791,1.975267,1.9244719
GCAM,Ref,Australia_NZ,Primary Energy|Solar,EJ/yr,0.000284,0.000997,0.005146189,0.015437756,0.036071847,0.05409566,0.062619536,0.061114764,0.062130091,0.065734781,0.070930632
GCAM,Ref,Australia_NZ,Primary Energy|Wind,EJ/yr,0.00539644,0.0231552,0.037250972,0.06404449,0.095310209,0.140183166,0.175542406,0.188577891,0.223340997,0.250434902,0.292145963
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.00150481,0.0014688,0.001909094,0.005114223,0.010815343,0.015713832,0.020785069,0.026444514,0.033224385,0.038568066,0.043685374
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.672518,0.655517,0.7622234,0.82684503,0.88918217,0.90694578,0.94626209,0.98804266,0.94473985,0.89960939,0.81679487
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.118340101,0.162072203,0.17401774,0.198379798,0.232311816,0.252101376,0.248844246,0.232519878,0.220004189,0.189346582,0.184753775
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0111493,0.0209844,0.03278242,0.05000017,0.0569791,0.07598808,0.08528641,0.08654937,0.09263536,0.09869901,0.10866053
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Hydro,EJ/yr,0.138895,0.133859,0.145294,0.156728,0.169607,0.18393,0.198253,0.212575,0.226898,0.241221,0.248382
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Nuclear,EJ/yr,0,0,0,0.001382321,0.006742749,0.016136638,0.025196176,0.033153792,0.042734617,0.04948665,0.05335337
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0102421,0.0113868,0.00685342,0.00757989,0.007332656,0.006713577,0.005229754,0.003352913,0.002080955,0.001270384,0.001080629
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Solar,EJ/yr,0.0002846,0.0009974,0.00514616,0.015438078,0.036071848,0.05409566,0.062619536,0.061114764,0.062130091,0.065734781,0.070930632
GCAM,Ref,Australia_NZ,Secondary Energy|Electricity|Wind,EJ/yr,0.00539644,0.0231552,0.037250972,0.06404449,0.095310209,0.140183166,0.175542406,0.188577891,0.223340997,0.250434902,0.292145963
GCAM,Ref,Australia_NZ,Final Energy|Electricity,EJ/yr,0.84580831,0.89722619,1.040019452,1.186637775,1.348518378,1.481599644,1.587126082,1.646747408,1.662062145,1.650107383,1.637798019
GCAM,Ref,Australia_NZ,Final Energy|Industry,EJ/yr,1.97110873,2.0609385,2.30986611,2.540456156,2.69837149,2.79996553,2.8474832,2.84739322,2.81227002,2.77071953,2.74054568
GCAM,Ref,Australia_NZ,Final Energy|Residential and Commercial,EJ/yr,0.75383949,0.81555989,0.953675552,1.084876283,1.193059069,1.274770711,1.324529073,1.336533707,1.31435999,1.274759044,1.231960845
GCAM,Ref,Australia_NZ,Final Energy|Transportation,EJ/yr,1.501900813,1.589693512,1.727434037,1.82939513,1.985838204,2.151922976,2.268883981,2.360518423,2.415152698,2.45234807,2.50777806
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Electricity,EJ/yr,0.01280606,0.01409089,0.017479112,0.023856155,0.031808108,0.041481584,0.053373072,0.067176388,0.082635945,0.100217633,0.118566569
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Gases,EJ/yr,0.00196737,0.00293014,0.022499367,0.064182251,0.116534965,0.179324931,0.225837311,0.268471288,0.30450023,0.336600582,0.371637447
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.001289652,0.008064291,0.017592501,0.02874909,0.040969821,0.053271274,0.06457396,0.074718219,0.083867537
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Liquids,EJ/yr,1.481560313,1.567482202,1.686165906,1.733292433,1.81990263,1.902367371,1.948703777,1.971599473,1.963442563,1.940811636,1.933706507
GCAM,Ref,Australia_NZ,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Australia_NZ,Emissions|CO2,Mt CO2/yr,432.1757663,546.9975281,233.6736596,380.8909964,501.6478806,574.4593544,606.9572488,629.31535,635.6407056,640.4315247,704.8526641
GCAM,Ref,Australia_NZ,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,87.93803854,92.85967563,101.5550534,108.7819034,112.7021718,114.1196382,112.7221669,109.3143464,105.095626,101.1410073,98.0253813
GCAM,Ref,Australia_NZ,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,12.35131381,13.20088794,14.81155214,16.13722057,16.6889273,16.74785573,16.15496441,15.25669871,14.33622518,13.54468085,12.70300734
GCAM,Ref,Australia_NZ,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,107.9893265,114.1337846,123.2468514,128.869149,137.8302077,146.9498373,152.5315429,156.2212039,157.4665866,157.5943878,159.09341
GCAM,Ref,Australia_NZ,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,211.5210138,213.8763392,237.2340789,249.008614,254.5947324,246.7247517,244.0290167,241.9052406,221.4669124,202.8145677,179.5203276
GCAM,Ref,Australia_NZ,Emissions|CO2|Land Use,Mt CO2/yr,7.275656513,106.2252458,-255.4784811,-147.4958972,-78.77848843,-46.85100446,-39.5918769,-32.72884825,-20.63841722,-11.88745419,-10.08783538
GCAM,Ref,Australia_NZ,Emissions|BC,Mt BC/yr,0.181024892,0.206712583,0.189129065,0.180933237,0.176776572,0.17432018,0.172691061,0.171632122,0.170794658,0.170410314,0.170168422
GCAM,Ref,Australia_NZ,Emissions|CH4,Mt CH4/yr,7.124527059,7.969395015,7.165865463,7.706209315,8.313785012,8.924551796,9.37958995,9.683327689,10.03588899,15.31926467,13.29194069
GCAM,Ref,Australia_NZ,Emissions|CO,Mt CO/yr,14.28883349,30.23548433,29.01737506,28.45801808,28.2712302,28.19260192,28.12632788,28.07678624,28.02168027,28.08406489,28.04566949
GCAM,Ref,Australia_NZ,Emissions|F-Gases,Mt CO2-equiv/yr,8.20105253,8.871587402,6.938599535,7.714432463,8.355214007,8.810381063,9.071700117,9.099015849,8.943474361,8.694886475,8.451692816
GCAM,Ref,Australia_NZ,Emissions|N2O,kt N2O/yr,57.6235886,106.8432589,107.8178389,108.7096524,109.0757174,109.2687641,109.2477424,108.9516783,107.9326478,107.147844,106.2548831
GCAM,Ref,Australia_NZ,Emissions|NOx,Mt NO2/yr,1.837800779,2.504079481,2.001752668,1.80198394,1.69737744,1.624633859,1.565518193,1.518606253,1.474592277,1.439302559,1.407031318
GCAM,Ref,Australia_NZ,Emissions|OC,Mt OC/yr,1.066853781,1.247503099,1.215162231,1.196037237,1.181591568,1.172413005,1.167657983,1.165279727,1.163694699,1.163300694,1.163329951
GCAM,Ref,Australia_NZ,Emissions|Sulfur,Mt SO2/yr,2.878506439,2.971759022,2.83475039,2.889548192,2.953937705,2.997267259,3.018965064,3.006451497,2.960405381,2.928450847,2.892069443
GCAM,Ref,Australia_NZ,Land Cover|Cropland,million Ha/yr,51.91655745,42.79836502,45.316036,48.17100461,50.89282366,52.83562474,53.76016363,54.0987693,54.33347341,54.23531362,54.09347013
